Title;Poster_URL
Giant;https://www.themoviedb.org/t/p/original/wXGmfJkU83daBsqp9R8LeWguIZd.jpg
Rebel Without a Cause;https://originalvintagemovieposters.com/wp-content/uploads/2020/04/Rebel-without-a-cause-1784-scaled.jpg
Miracle on 34th Street;https://i5.walmartimages.com/asr/bf20510d-ba76-40c4-8a13-b6b97c6ac563_1.150a7afed8fc5b1b5bd010c7b6d96644.jpeg
Gentleman's Agreement;https://image.tmdb.org/t/p/original/qj2wTHShlMQ2BXCfDzBYAGQBd3h.jpg
Viva Zapata!;https://www.themoviedb.org/t/p/original/A8lFKrtSRs4YfzDiGGxPYfoJKnN.jpg
On the Waterfront;https://image.tmdb.org/t/p/original/shn0dsmsjJ5FNV1Z1WljCFt3C9J.jpg
Ice Cold in Alex;https://www.mauvais-genres.com/37825-large_default/ice-cold-in-alex-movie-poster-47x63-in-1958-john-mills-j-lee-thomson.jpg
The Diary of Anne Frank;https://www.themoviedb.org/t/p/original/9oBQj09CuLQmxMeQugXk35TNAYg.jpg
The Greatest Story Ever Told;https://www.themoviedb.org/t/p/original/mUODLVwjX5BUUOHNERNQf8cTxuM.jpg
A Place in the Sun;http://cdn.shopify.com/s/files/1/1057/4964/products/a-place-in-the-sun-vintage-movie-poster-original-half-sheet-22x28-7840.jpg?v=1606338052
The Talk of the Town;https://cdn11.bigcommerce.com/s-yzgoj/images/stencil/1280x1280/products/2912533/5950677/MOVCB98955__86823.1679595576.jpg?c=2
Samson and Delilah;https://originalvintagemovieposters.com/wp-content/uploads/2017/03/Samson-Delilah-5399LB-scaled.jpg
The NeverEnding Story;https://static.rogerebert.com/uploads/movie/movie_poster/the-neverending-story-1984/large_uHfRay8H5lS4dhaHkcl4yebhijU.jpg
Enemy Mine;https://www.simondwyer.com/files/enemy-mine-13581.jpg
In the Line of Fire;https://www.themoviedb.org/t/p/w440_and_h660_face/nLatjbRxMiCuYjsxFQ8mCE4gxnR.jpg
Outbreak;https://www.themoviedb.org/t/p/original/2xySnsL9R9wjTvZBc8PEwZlu0Vq.jpg
